run_id,variant,env_id,seed,step,action,reward,done,note
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,0,S,0.0,False,"belief=I am in a room with no visible walls, doors, or stairs. My goal is likely downstairs, but I need to explore to find it. I'll move south to start explo"
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,1,E,-0.01,False,"belief=I am in a large room with no visible walls, doors, or stairs. My goal is likely downstairs, but I need to explore to find it. I'll move east to start "
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,2,N,0.0,False,"belief=I am in a large room with no visible walls, doors, or stairs to the north, east, or south. My goal is likely downstairs, which I haven't found yet. I'"
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,3,N,0.0,False,"belief=I am in a large room with no visible walls, doors, or stairs to the north, east, or south. My goal is likely downstairs, which I haven't found yet. I'"
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,4,N,0.0,False,"belief=I am in a large room with no visible walls, doors, or stairs to the north, east, or south. My goal is likely downstairs, which I haven't found yet. I'"
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,5,N,0.0,False,"belief=I am in a large room with no visible walls, doors, or stairs to the north, east, or south. My goal is likely downstairs, which I haven't found yet. I'"
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,6,E,-0.01,False,"belief=I am in a large room with no visible walls, doors, or stairs to the north, east, or south. My goal is likely downstairs, which I haven't found yet. I'"
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,7,S,0.0,False,"belief=I am in a large room with a wall to the west. My goal is likely downstairs, which I haven't found yet. I'll move south to continue exploring."
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,8,E,-0.01,False,"belief=I am in a large room with a wall to the west. My goal is likely downstairs, which I haven't found yet. I'll move east to continue exploring."
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,9,S,0.0,False,"belief=I am in a large room with a wall to the west and possibly more walls to the north. My goal, the downstairs, is likely to the east or south. I'll move "
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,10,E,-0.01,False,"belief=I am in a large room with a wall to the west and possibly more walls to the north. My goal, the downstairs, is likely to the east or south. I'll move "
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,11,S,0.0,False,"belief=I am in a large room with a wall to the west and possibly more walls to the north. My goal, the downstairs, is likely to the east or south. I'll move "
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,12,E,-0.01,False,"belief=I am in a large room with a wall to the west and possibly more walls to the north. My goal, the downstairs, is likely to the east or south. I'll move "
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,13,E,-0.01,False,"belief=I am in a large room with a wall to the west and possibly more walls to the north. My goal, the downstairs, is likely to the east or south. Since movi"
848e1787,probe_mh,MiniHack-MazeWalk-9x9-v0,0,14,S,0.0,False,"belief=I am in a large room with a wall to the west and possibly more walls to the north. My goal, the downstairs, is likely to the east or south. Since movi"
