run_id,variant,game,seed,step,action,score,state,won,note
ab299795,probe53_arc,complex_maze,6,0,ACTION1,0,GameState.NOT_FINISHED,False,mech=initial probing to discover action effects | dead=[] | EXPERIMENT
ab299795,probe53_arc,complex_maze,6,1,ACTION2,0,GameState.NOT_FINISHED,False,"mech=ACTION1 changes the top-left cell from 6 to 3, probing other | dead=[]"
ab299795,probe53_arc,complex_maze,6,2,ACTION3,0,GameState.NOT_FINISHED,False,"mech=ACTION1 changes the top-left cell from 6 to 3, ACTION2 clear | dead=[]"
ab299795,probe53_arc,complex_maze,6,3,ACTION3,0,GameState.NOT_FINISHED,False,"mech=ACTION1 changes the top-left cell from 6 to 3, ACTION2 clear | dead=[]"
ab299795,probe53_arc,complex_maze,6,4,ACTION2,0,GameState.NOT_FINISHED,False,"mech=ACTION1 changes the top-left cell from 6 to 3, ACTION2 clear | dead=[]"
ab299795,probe53_arc,complex_maze,6,5,ACTION2,0,GameState.NOT_FINISHED,False,"mech=ACTION1 changes the top-left cell from 6 to 3, ACTION2 clear | dead=[]"
ab299795,probe53_arc,complex_maze,6,6,ACTION2,0,GameState.NOT_FINISHED,False,"mech=ACTION1 changes the top-left cell from 6 to 3, ACTION2 clear | dead=[]"
ab299795,probe53_arc,complex_maze,6,7,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
ab299795,probe53_arc,complex_maze,6,8,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
ab299795,probe53_arc,complex_maze,6,9,ACTION2,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
ab299795,probe53_arc,complex_maze,6,10,ACTION2,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
ab299795,probe53_arc,complex_maze,6,11,ACTION3,0,GameState.NOT_FINISHED,False,"mech=belief grounded in the ledger, where ACTION1 and ACTION6 can | dead=[]"
ab299795,probe53_arc,complex_maze,6,12,ACTION6,0,GameState.NOT_FINISHED,False,"mech=belief grounded in the ledger, where ACTION1 and ACTION6 can | dead=[]"
ab299795,probe53_arc,complex_maze,6,13,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
ab299795,probe53_arc,complex_maze,6,14,ACTION2,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
ab299795,probe53_arc,complex_maze,6,15,ACTION2,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
ab299795,probe53_arc,complex_maze,6,16,ACTION3,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
ab299795,probe53_arc,complex_maze,6,17,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
ab299795,probe53_arc,complex_maze,6,18,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
ab299795,probe53_arc,complex_maze,6,19,ACTION2,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
ab299795,probe53_arc,complex_maze,6,20,ACTION1,0,GameState.NOT_FINISHED,False,"mech=Actions seem to have varying effects on the grid, with some  | dead=[]"
ab299795,probe53_arc,complex_maze,6,21,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions have varying effects, with ACTION1 and ACTION2 capab | dead=[]"
ab299795,probe53_arc,complex_maze,6,22,ACTION4,0,GameState.NOT_FINISHED,False,"mech=Actions have varying effects, with ACTION1 and ACTION2 capab | dead=[]"
ab299795,probe53_arc,complex_maze,6,23,ACTION5,0,GameState.NOT_FINISHED,False,"mech=Actions have varying effects, with ACTION1 and ACTION2 capab | dead=[]"
ab299795,probe53_arc,complex_maze,6,24,ACTION6,0,GameState.NOT_FINISHED,False,"mech=Actions have varying effects, with ACTION1 and ACTION2 capab | dead=[]"
ab299795,probe53_arc,complex_maze,6,25,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
ab299795,probe53_arc,complex_maze,6,26,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
