run_id,variant,seed,step,command,reward,score,max_score,won,note
aebaa8d0,probe52_tw,25,0,examine cuboid safe,0.0,0,1,False,belief=I have just arrived and do not yet know the l | rooms=1
aebaa8d0,probe52_tw,25,1,go west,0.0,0,1,False,belief=I have examined the cuboid safe and now I wan | rooms=1
aebaa8d0,probe52_tw,25,2,go east,0.0,0,1,False,belief=I am in the Shower location and I want to exp | rooms=2
aebaa8d0,probe52_tw,25,3,go west,0.0,0,1,False,belief=I am in the Studio location and I want to exp | rooms=2
aebaa8d0,probe52_tw,25,4,take cuboid keycard from board,0.0,0,1,False,belief=I am in the Studio location and I want to exp | rooms=2
aebaa8d0,probe52_tw,25,5,examine gate,0.0,0,1,False,belief=I am in the Shower location and I want to exp | rooms=2
aebaa8d0,probe52_tw,25,6,examine board,0.0,0,1,False,belief=I am in the Shower location and I want to exp | rooms=2
aebaa8d0,probe52_tw,25,7,examine mat,0.0,0,1,False,belief=I am in the Shower location and I want to exp | rooms=2
aebaa8d0,probe52_tw,25,8,drop candy bar,0.0,0,1,False,belief=I am in the Shower location and I want to exp | rooms=2
aebaa8d0,probe52_tw,25,9,go east,0.0,0,1,False,belief=I am in the Shower location and I want to exp | rooms=2
aebaa8d0,probe52_tw,25,10,unlock cuboid safe with cuboid keycard,1.0,1,1,True,belief=I am in the Studio location and I want to exp | rooms=2
aebaa8d0,probe52_tw,26,0,examine chest,0.0,0,1,False,belief=I have just arrived and do not yet know the l | rooms=1
aebaa8d0,probe52_tw,26,1,examine gate,0.0,0,1,False,"belief=I have examined the chest and it's open, my n | rooms=1"
aebaa8d0,probe52_tw,26,2,go north,0.0,0,1,False,belief=I am at the gate and it is open. My next step | rooms=1
aebaa8d0,probe52_tw,26,3,go south,0.0,0,1,False,belief=I am in the Studio and the entranceway to the | rooms=2
aebaa8d0,probe52_tw,26,4,close chest,0.0,0,1,False,belief=I am in the Canteen and the entranceway to th | rooms=2
aebaa8d0,probe52_tw,26,5,go north,0.0,0,1,False,belief=I am in the Canteen and the entranceway to th | rooms=2
aebaa8d0,probe52_tw,26,6,go south,0.0,0,1,False,belief=I am in the Studio and the entranceway to the | rooms=2
aebaa8d0,probe52_tw,26,7,open chest,0.0,0,1,False,belief=I am in the Canteen and I need to try new act | rooms=2
aebaa8d0,probe52_tw,26,8,close chest,0.0,0,1,False,belief=I am in the Canteen and I need to try new act | rooms=2
aebaa8d0,probe52_tw,26,9,close gate,0.0,0,1,False,belief=I am in the Canteen and I need to try new act | rooms=2
aebaa8d0,probe52_tw,26,10,open chest,0.0,0,1,False,belief=I am in the Canteen and I need to try new act | rooms=2
aebaa8d0,probe52_tw,26,11,go north,0.0,0,1,False,belief=I am in the Canteen and I need to try new act | rooms=2
