run_id,variant,game,seed,step,action,score,state,won,note
7de60fc0,probe53_arc,complex_maze,6,0,ACTION1,0,GameState.NOT_FINISHED,False,PROBING action 1 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,6,1,ACTION2,0,GameState.NOT_FINISHED,False,PROBING action 2 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,6,2,ACTION3,0,GameState.NOT_FINISHED,False,PROBING action 3 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,6,3,ACTION4,0,GameState.NOT_FINISHED,False,PROBING action 4 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,6,4,ACTION5,0,GameState.NOT_FINISHED,False,PROBING action 5 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,6,5,ACTION6,0,GameState.NOT_FINISHED,False,PROBING action 6 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,6,6,ACTION1,0,GameState.NOT_FINISHED,False,PROBING action 1 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,6,7,ACTION2,0,GameState.NOT_FINISHED,False,PROBING action 2 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,6,8,ACTION3,0,GameState.NOT_FINISHED,False,PROBING action 3 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,6,9,ACTION4,0,GameState.NOT_FINISHED,False,PROBING action 4 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,6,10,ACTION5,0,GameState.NOT_FINISHED,False,PROBING action 5 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,6,11,ACTION6,0,GameState.NOT_FINISHED,False,PROBING action 6 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,6,12,ACTION1,0,GameState.NOT_FINISHED,False,mech=initial probing of actions to understand their effects on th | dead=[]
7de60fc0,probe53_arc,complex_maze,6,13,ACTION1,0,GameState.NOT_FINISHED,False,"mech=actions seem to have varying effects on the grid, with ACTIO | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,14,ACTION1,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,15,ACTION1,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,16,ACTION1,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,17,ACTION1,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,18,ACTION1,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,19,ACTION1,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,20,ACTION1,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,21,ACTION1,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,22,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,23,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,24,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,25,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,26,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,27,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,28,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,29,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,30,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,31,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,32,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,33,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,34,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,35,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,36,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,37,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,38,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,39,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,40,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,41,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,42,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,43,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,44,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,45,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,46,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,47,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions have varying effects, with ACTION1 and ACTION2 causi | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,48,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
7de60fc0,probe53_arc,complex_maze,6,49,ACTION6,0,GameState.NOT_FINISHED,False,"mech=ACTION6 changes a single cell, likely moving a symbol, given | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,50,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
7de60fc0,probe53_arc,complex_maze,6,51,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
7de60fc0,probe53_arc,complex_maze,6,52,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
7de60fc0,probe53_arc,complex_maze,6,53,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
7de60fc0,probe53_arc,complex_maze,6,54,ACTION6,0,GameState.NOT_FINISHED,False,"mech=ACTION6 changes one cell, likely moving a symbol, given its  | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,55,ACTION6,0,GameState.NOT_FINISHED,False,"mech=ACTION6 likely moves a symbol to an adjacent cell, given its | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,56,ACTION6,0,GameState.NOT_FINISHED,False,"mech=ACTION6 likely moves a symbol to an adjacent cell, given its | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,57,ACTION6,0,GameState.NOT_FINISHED,False,"mech=ACTION6 likely moves a symbol to an adjacent cell, given its | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,58,ACTION6,0,GameState.NOT_FINISHED,False,"mech=ACTION6 likely moves a symbol to an adjacent cell, given its | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,59,ACTION6,0,GameState.NOT_FINISHED,False,"mech=ACTION6 likely moves a symbol to an adjacent cell, given its | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,60,ACTION6,0,GameState.NOT_FINISHED,False,"mech=ACTION6 likely moves a symbol to an adjacent cell, given its | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,61,ACTION6,0,GameState.NOT_FINISHED,False,"mech=ACTION6 likely moves a symbol to an adjacent cell, given its | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,62,ACTION6,0,GameState.NOT_FINISHED,False,"mech=ACTION6 likely moves a symbol to an adjacent cell, given its | dead=[]"
7de60fc0,probe53_arc,complex_maze,6,63,ACTION6,0,GameState.GAME_OVER,False,"mech=ACTION6 likely moves a symbol to an adjacent cell, given its | dead=[]"
7de60fc0,probe53_arc,complex_maze,7,0,ACTION1,0,GameState.NOT_FINISHED,False,PROBING action 1 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,7,1,ACTION2,0,GameState.NOT_FINISHED,False,PROBING action 2 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,7,2,ACTION3,0,GameState.NOT_FINISHED,False,PROBING action 3 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,7,3,ACTION4,0,GameState.NOT_FINISHED,False,PROBING action 4 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,7,4,ACTION5,0,GameState.NOT_FINISHED,False,PROBING action 5 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,7,5,ACTION6,0,GameState.NOT_FINISHED,False,PROBING action 6 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,7,6,ACTION1,0,GameState.NOT_FINISHED,False,PROBING action 1 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,7,7,ACTION2,0,GameState.NOT_FINISHED,False,PROBING action 2 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,7,8,ACTION3,0,GameState.NOT_FINISHED,False,PROBING action 3 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,7,9,ACTION4,0,GameState.NOT_FINISHED,False,PROBING action 4 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,7,10,ACTION5,0,GameState.NOT_FINISHED,False,PROBING action 5 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,7,11,ACTION6,0,GameState.NOT_FINISHED,False,PROBING action 6 (ledger incomplete)
7de60fc0,probe53_arc,complex_maze,7,12,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
