run_id,variant,game,seed,step,action,score,state,won,note
290511f0,probe53_arc,complex_maze,4,0,ACTION1,0,GameState.NOT_FINISHED,False,PROBING action 1 (ledger incomplete)
290511f0,probe53_arc,complex_maze,4,1,ACTION2,0,GameState.NOT_FINISHED,False,PROBING action 2 (ledger incomplete)
290511f0,probe53_arc,complex_maze,4,2,ACTION3,0,GameState.NOT_FINISHED,False,PROBING action 3 (ledger incomplete)
290511f0,probe53_arc,complex_maze,4,3,ACTION4,0,GameState.NOT_FINISHED,False,PROBING action 4 (ledger incomplete)
290511f0,probe53_arc,complex_maze,4,4,ACTION5,0,GameState.NOT_FINISHED,False,PROBING action 5 (ledger incomplete)
290511f0,probe53_arc,complex_maze,4,5,ACTION6,0,GameState.NOT_FINISHED,False,PROBING action 6 (ledger incomplete)
290511f0,probe53_arc,complex_maze,4,6,ACTION1,0,GameState.NOT_FINISHED,False,PROBING action 1 (ledger incomplete)
290511f0,probe53_arc,complex_maze,4,7,ACTION2,0,GameState.NOT_FINISHED,False,PROBING action 2 (ledger incomplete)
290511f0,probe53_arc,complex_maze,4,8,ACTION3,0,GameState.NOT_FINISHED,False,PROBING action 3 (ledger incomplete)
290511f0,probe53_arc,complex_maze,4,9,ACTION4,0,GameState.NOT_FINISHED,False,PROBING action 4 (ledger incomplete)
290511f0,probe53_arc,complex_maze,4,10,ACTION5,0,GameState.NOT_FINISHED,False,PROBING action 5 (ledger incomplete)
290511f0,probe53_arc,complex_maze,4,11,ACTION6,0,GameState.NOT_FINISHED,False,PROBING action 6 (ledger incomplete)
290511f0,probe53_arc,complex_maze,4,12,ACTION1,0,GameState.NOT_FINISHED,False,mech=initial probing to understand action effects | dead=[]
290511f0,probe53_arc,complex_maze,4,13,ACTION1,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 have a large impact on the grid, changing 33 | dead=[]"
290511f0,probe53_arc,complex_maze,4,14,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 have a large impact on the grid, changing 33 | dead=[]"
290511f0,probe53_arc,complex_maze,4,15,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,16,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,17,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,18,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,19,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,20,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,21,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,22,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,23,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,24,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,25,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,26,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,27,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,28,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,29,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,30,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,31,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,32,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,33,ACTION3,0,GameState.NOT_FINISHED,False,"mech=Actions 1 and 2 cause large changes, while actions 3, 4, 5,  | dead=[]"
290511f0,probe53_arc,complex_maze,4,34,ACTION3,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
290511f0,probe53_arc,complex_maze,4,35,ACTION3,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
290511f0,probe53_arc,complex_maze,4,36,ACTION3,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
