run_id,variant,seed,step,command,reward,score,max_score,won,note
8bda2332,probe_tw,50,0,examine gateway,0.0,0,1,False,"belief=I am in a location with various objects and a gateway, my next step is | rule=I hypothesize that examining or interacting with specific objects or t | EXPERIMENT"
8bda2332,probe_tw,50,1,examine iron,0.0,0,1,False,"belief=I am in a location with various objects and a gateway, my next step is | rule=I hypothesize that examining or interacting with specific objects, suc"
8bda2332,probe_tw,50,2,examine type 1 chest,0.0,0,1,False,"belief=I am in the basement with an iron that seems to fit, my next step is t | rule=I hypothesize that examining or interacting with specific objects, suc"
8bda2332,probe_tw,50,3,examine type 1 passkey,0.0,0,1,False,"belief=I am in the basement with an iron, my next step is to examine the type | rule=I hypothesize that examining or interacting with specific objects, suc"
8bda2332,probe_tw,50,4,take type 1 passkey,0.0,0,1,False,"belief=I am in the basement with an iron, my next step is to take the type 1  | rule=I hypothesize that taking or using specific objects, such as the type "
8bda2332,probe_tw,50,5,unlock type 1 chest with type 1 passkey,0.0,0,1,False,"belief=I am in the basement with a type 1 passkey and an iron, my next step i | rule=I hypothesize that using the type 1 passkey to unlock the type 1 chest"
8bda2332,probe_tw,50,6,open type 1 chest,0.0,0,1,False,"belief=I am in the basement with a type 1 passkey and an iron, and I have jus | rule=I hypothesize that using the type 1 passkey to unlock the type 1 chest"
8bda2332,probe_tw,50,7,take pair of headphones from type 1 chest,1.0,1,1,True,"belief=I am in the basement with a type 1 passkey, an iron, and a pair of hea | rule=I hypothesize that taking a specific object, such as the pair of headp | EXPERIMENT"
8bda2332,probe_tw,51,0,look,0.0,0,1,False,"belief={'situation': 'I am in an unknown location with no inventory and no cl | rule=unknown; I do not yet know what earns score, so I must discover it by  | EXPERIMENT"
8bda2332,probe_tw,51,1,go south,0.0,0,1,False,"belief={'situation': 'I am in a pantry with no inventory and no clear objecti | rule=unknown; I do not yet know what earns score, so I must discover it by  | EXPERIMENT"
8bda2332,probe_tw,51,2,examine box,0.0,0,1,False,"belief={'situation': 'I am in a bedroom with a box and no inventory, my plan  | rule=unknown; I do not yet know what earns score, so I must discover it by  | EXPERIMENT"
8bda2332,probe_tw,51,3,go east,0.0,0,1,False,"belief={'situation': 'I am in a bedroom with a box and no inventory, my plan  | rule=unknown; I do not yet know what earns score, so I must discover it by  | EXPERIMENT"
8bda2332,probe_tw,51,4,take tablet,0.0,0,1,False,"belief={'situation': 'I am in a playroom with various objects and an exit to  | rule=unknown; I do not yet know what earns score, so I must discover it by  | EXPERIMENT"
8bda2332,probe_tw,51,5,put tablet on bar,1.0,1,1,True,"belief={'situation': 'I am in a playroom with various objects and an exit to  | rule=unknown; I do not yet know what earns score, so I must discover it by  | EXPERIMENT"
8bda2332,probe_tw,52,0,examine hatch,0.0,0,1,False,"belief=I am in a location with a hatch and I have a stick of butter, my next  | rule=I hypothesize that interacting with the hatch in some way may earn sco | EXPERIMENT"
8bda2332,probe_tw,52,1,open hatch,0.0,0,1,False,"belief=I am in a location with a hatch and I have a stick of butter, my next  | rule=I hypothesize that interacting with the hatch, specifically opening it"
8bda2332,probe_tw,52,2,go east,0.0,0,1,False,"belief=I am in a bedroom location with a hatch and I have a stick of butter,  | rule=I hypothesize that moving to a new location, specifically going east, "
8bda2332,probe_tw,52,3,examine counter,0.0,0,1,False,"belief=I am in a cookhouse with a hatch, counter, and various objects, my nex | rule=I hypothesize that interacting with objects or locations in a meaningf"
8bda2332,probe_tw,52,4,examine knife,0.0,0,1,False,"belief=I am in a cookhouse with a hatch, counter, and various objects, my nex | rule=I hypothesize that interacting with objects or locations in a meaningf"
8bda2332,probe_tw,52,5,take knife from counter,0.0,0,1,False,"belief=I am in a cookhouse with a hatch, counter, and various objects, my nex | rule=I hypothesize that interacting with objects or locations in a meaningf"
8bda2332,probe_tw,52,6,examine salad,0.0,0,1,False,"belief=I am in a cookhouse with a hatch, counter, and various objects, my nex | rule=I hypothesize that interacting with objects or locations in a meaningf"
8bda2332,probe_tw,52,7,insert stick of butter into chest,0.0,0,1,False,"belief=I am in a cookhouse with a hatch, counter, and various objects, my nex | rule=I hypothesize that combining or manipulating objects, such as insertin | EXPERIMENT"
8bda2332,probe_tw,52,8,examine chest,0.0,0,1,False,"belief=I am in a cookhouse with a hatch, counter, and various objects, my nex | rule=I hypothesize that combining or manipulating objects, such as insertin | EXPERIMENT"
8bda2332,probe_tw,52,9,insert knife into chest,1.0,1,1,True,"belief=I am in a cookhouse with a hatch, counter, and various objects, my nex | rule=I hypothesize that using the knife on a specific object, such as the s | EXPERIMENT"
