run_id,variant,game,seed,step,action,score,state,won,note
a19b3405,probe53_arc,complex_maze,2,0,ACTION1,0,GameState.NOT_FINISHED,False,PROBING action 1 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,2,1,ACTION2,0,GameState.NOT_FINISHED,False,PROBING action 2 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,2,2,ACTION3,0,GameState.NOT_FINISHED,False,PROBING action 3 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,2,3,ACTION4,0,GameState.NOT_FINISHED,False,PROBING action 4 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,2,4,ACTION5,0,GameState.NOT_FINISHED,False,PROBING action 5 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,2,5,ACTION6,0,GameState.NOT_FINISHED,False,PROBING action 6 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,2,6,ACTION1,0,GameState.NOT_FINISHED,False,PROBING action 1 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,2,7,ACTION2,0,GameState.NOT_FINISHED,False,PROBING action 2 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,2,8,ACTION3,0,GameState.NOT_FINISHED,False,PROBING action 3 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,2,9,ACTION4,0,GameState.NOT_FINISHED,False,PROBING action 4 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,2,10,ACTION5,0,GameState.NOT_FINISHED,False,PROBING action 5 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,2,11,ACTION6,0,GameState.NOT_FINISHED,False,PROBING action 6 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,2,12,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,13,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,14,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,15,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,16,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,17,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,18,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,19,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,20,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,21,ACTION1,0,GameState.NOT_FINISHED,False,"mech=belief that ACTION1 changes a single cell, likely related to | dead=[]"
a19b3405,probe53_arc,complex_maze,2,22,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 changes a single cell, likely swapping '6' with '3', | dead=[]"
a19b3405,probe53_arc,complex_maze,2,23,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 consistently changes a single cell, swapping '6' wit | dead=[]"
a19b3405,probe53_arc,complex_maze,2,24,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 consistently changes a single cell, swapping '6' wit | dead=[]"
a19b3405,probe53_arc,complex_maze,2,25,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 consistently changes a single cell, swapping '6' wit | dead=[]"
a19b3405,probe53_arc,complex_maze,2,26,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 consistently changes a single cell, swapping '6' wit | dead=[]"
a19b3405,probe53_arc,complex_maze,2,27,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 swaps '6' with '3' in a single cell, other actions h | dead=[]"
a19b3405,probe53_arc,complex_maze,2,28,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 swaps '6' with '3' in a single cell, other actions m | dead=[]"
a19b3405,probe53_arc,complex_maze,2,29,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 swaps '6' with '3' in a single cell, other actions m | dead=[]"
a19b3405,probe53_arc,complex_maze,2,30,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 swaps '6' with '3' in a single cell, other actions m | dead=[]"
a19b3405,probe53_arc,complex_maze,2,31,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 swaps '6' with '3' in a single cell, other actions m | dead=[]"
a19b3405,probe53_arc,complex_maze,2,32,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 swaps '6' with '3' in a single cell, other actions m | dead=[]"
a19b3405,probe53_arc,complex_maze,2,33,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 swaps '6' with '3' in a single cell, other actions m | dead=[]"
a19b3405,probe53_arc,complex_maze,2,34,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 swaps '6' with '3' in a single cell, other actions m | dead=[]"
a19b3405,probe53_arc,complex_maze,2,35,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 swaps '6' with '3' in a single cell, other actions m | dead=[]"
a19b3405,probe53_arc,complex_maze,2,36,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 swaps '6' with '3' in a single cell, other actions m | dead=[]"
a19b3405,probe53_arc,complex_maze,2,37,ACTION1,0,GameState.NOT_FINISHED,False,"mech=ACTION1 swaps '6' with '3' in a single cell, other actions m | dead=[]"
a19b3405,probe53_arc,complex_maze,2,38,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,39,ACTION6,0,GameState.NOT_FINISHED,False,"mech=belief that actions change a single cell or 33 cells, with A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,40,ACTION6,0,GameState.NOT_FINISHED,False,"mech=belief that actions change a single cell or 33 cells, with A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,41,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,42,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,43,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,44,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,45,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,46,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,47,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,48,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,49,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,50,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,51,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,52,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,53,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,54,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,55,ACTION6,0,GameState.NOT_FINISHED,False,"mech=actions change a single cell or 33 cells, with ACTION1 and A | dead=[]"
a19b3405,probe53_arc,complex_maze,2,56,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,57,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,58,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,59,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,2,60,ACTION6,0,GameState.NOT_FINISHED,False,"mech=belief that ACTION6 changes a single cell, likely related to | dead=[]"
a19b3405,probe53_arc,complex_maze,2,61,ACTION6,0,GameState.NOT_FINISHED,False,"mech=ACTION6 consistently changes a single cell, likely related t | dead=[]"
a19b3405,probe53_arc,complex_maze,2,62,ACTION6,0,GameState.NOT_FINISHED,False,"mech=ACTION6 consistently changes a single cell, likely related t | dead=[]"
a19b3405,probe53_arc,complex_maze,2,63,ACTION6,0,GameState.GAME_OVER,False,"mech=ACTION6 consistently changes a single cell, likely related t | dead=[]"
a19b3405,probe53_arc,complex_maze,3,0,ACTION1,0,GameState.NOT_FINISHED,False,PROBING action 1 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,3,1,ACTION2,0,GameState.NOT_FINISHED,False,PROBING action 2 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,3,2,ACTION3,0,GameState.NOT_FINISHED,False,PROBING action 3 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,3,3,ACTION4,0,GameState.NOT_FINISHED,False,PROBING action 4 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,3,4,ACTION5,0,GameState.NOT_FINISHED,False,PROBING action 5 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,3,5,ACTION6,0,GameState.NOT_FINISHED,False,PROBING action 6 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,3,6,ACTION1,0,GameState.NOT_FINISHED,False,PROBING action 1 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,3,7,ACTION2,0,GameState.NOT_FINISHED,False,PROBING action 2 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,3,8,ACTION3,0,GameState.NOT_FINISHED,False,PROBING action 3 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,3,9,ACTION4,0,GameState.NOT_FINISHED,False,PROBING action 4 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,3,10,ACTION5,0,GameState.NOT_FINISHED,False,PROBING action 5 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,3,11,ACTION6,0,GameState.NOT_FINISHED,False,PROBING action 6 (ledger incomplete)
a19b3405,probe53_arc,complex_maze,3,12,ACTION1,0,GameState.NOT_FINISHED,False,mech=initial probing to understand action effects | dead=[]
a19b3405,probe53_arc,complex_maze,3,13,ACTION1,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,3,14,ACTION1,0,GameState.NOT_FINISHED,False,"mech=belief grounded in the ledger, where actions can change eith | dead=[]"
a19b3405,probe53_arc,complex_maze,3,15,ACTION1,0,GameState.NOT_FINISHED,False,"mech=belief grounded in the ledger, where actions can change eith | dead=[]"
a19b3405,probe53_arc,complex_maze,3,16,ACTION1,0,GameState.NOT_FINISHED,False,"mech=belief grounded in the ledger, where actions can change eith | dead=[]"
a19b3405,probe53_arc,complex_maze,3,17,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,3,18,ACTION6,0,GameState.NOT_FINISHED,False,mech=belief grounded in the ledger | dead=[]
a19b3405,probe53_arc,complex_maze,3,19,ACTION1,0,GameState.NOT_FINISHED,False,"mech=belief that actions can change 1 or 33 cells, with some acti | dead=[]"
a19b3405,probe53_arc,complex_maze,3,20,ACTION6,0,GameState.NOT_FINISHED,False,"mech=belief that actions can change 1 or 33 cells, with some acti | dead=[]"
