run_id,variant,seed,step,command,reward,score,max_score,won,note
5454fca9,probe52_tw,75,0,look,0.0,0,1,False,belief=I have just arrived and do not yet know the l | rooms=1
5454fca9,probe52_tw,75,1,unlock box with latchkey,0.0,0,1,False,belief=I have just arrived and do not yet know the l | rooms=1
5454fca9,probe52_tw,75,2,open box,0.0,0,1,False,belief=I have just arrived and do not yet know the l | rooms=1
5454fca9,probe52_tw,75,3,take glass from box,0.0,0,1,False,belief=I have just opened the box and found a glass. | rooms=1
5454fca9,probe52_tw,75,4,put glass on board,1.0,1,1,True,belief=I have taken the glass from the box and now I | rooms=1
5454fca9,probe52_tw,76,0,examine desk,0.0,0,1,False,belief=I have just arrived and do not yet know the l | rooms=1
5454fca9,probe52_tw,76,1,examine keycard,0.0,0,1,False,belief=I have just arrived and do not yet know the l | rooms=1
5454fca9,probe52_tw,76,2,go east,0.0,0,1,False,"belief=I have examined the keycard and desk, and now | rooms=1"
5454fca9,probe52_tw,76,3,go west,0.0,0,1,False,belief=I am in a cubicle with a mantelpiece and a lo | rooms=2
5454fca9,probe52_tw,76,4,take keycard from desk,0.0,0,1,False,"belief=I am in a studio with a desk, keycard, locker | rooms=2"
5454fca9,probe52_tw,76,5,examine locker,0.0,0,1,False,"belief=I am in a studio with a desk, keycard, locker | rooms=2"
5454fca9,probe52_tw,76,6,unlock locker with keycard,0.0,0,1,False,"belief=I am in a studio with a desk, keycard, locker | rooms=2"
5454fca9,probe52_tw,76,7,open locker,0.0,0,1,False,"belief=I am in a studio with a desk, keycard, unlock | rooms=2"
5454fca9,probe52_tw,76,8,take bug from locker,1.0,1,1,True,"belief=I am in a studio with a desk, keycard, unlock | rooms=2"
5454fca9,probe52_tw,77,0,take Henderson's limited edition latchkey from rack,0.0,0,1,False,belief=I have just arrived and do not yet know the l | rooms=1
5454fca9,probe52_tw,77,1,unlock Henderson's limited edition locker with Henderson's limited edition latchkey,0.0,0,1,False,belief=I have the Henderson's limited edition latchk | rooms=1
5454fca9,probe52_tw,77,2,examine Henderson's limited edition locker,0.0,0,1,False,belief=I have unlocked the Henderson's limited editi | rooms=1
5454fca9,probe52_tw,77,3,open Henderson's limited edition locker,0.0,0,1,False,belief=I have unlocked the Henderson's limited editi | rooms=1
5454fca9,probe52_tw,77,4,take shoe from Henderson's limited edition locker,1.0,1,1,True,belief=I have unlocked and opened the Henderson's li | rooms=1
5454fca9,probe52_tw,78,0,examine counter,0.0,0,1,False,belief=I have just arrived and do not yet know the l | rooms=1
5454fca9,probe52_tw,78,1,go south,0.0,0,1,False,belief=I have just arrived and do not yet know the l | rooms=1
5454fca9,probe52_tw,78,2,go east,0.0,0,1,False,belief=I have just arrived and do not yet know the l | rooms=2
5454fca9,probe52_tw,78,3,go west,0.0,0,1,False,belief=I have just arrived in the Canteen and want t | rooms=3
5454fca9,probe52_tw,78,4,take formless keycard,0.0,0,1,False,belief=I have arrived in the Launderette and want to | rooms=3
5454fca9,probe52_tw,78,5,go east,0.0,0,1,False,belief=I have the formless keycard and want to explo | rooms=3
5454fca9,probe52_tw,78,6,unlock formless box with formless keycard,1.0,1,1,True,belief=I am in the Canteen with a formless keycard a | rooms=3
5454fca9,probe52_tw,79,0,examine portal,0.0,0,1,False,belief=I have just arrived and do not yet know the l | rooms=1
