run_id,variant,task,variation,step,command,score,done,note
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,0,open large cupboard,20,False,ALLON|rule=the world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,1,look around,20,False,ALLON|rule=the world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,2,mix wood cup (containing red paint) and wood cup (containing blue paint),20,False,ALLON|rule=the world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,3,look around,20,False,ALLON|rule=the world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,4,mix wood cup (containing red paint) and wood cup (containing blue paint) in glas,20,False,ALLON|rule=the world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,5,pick up ag,20,False,ALLON|rule=the world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,6,go hallway,30,False,ALLON|rule=the world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,7,go art studio,30,False,ALLON|rule=the world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,8,go hallway,30,False,ALLON|rule=The world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,9,mix wood cup,30,False,ALLON|rule=The world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,10,mix wood cup (containing red paint) and wood cup (containing blue paint),30,False,ALLON|rule=The world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,11,pour red paint into mix wood cup,30,False,ALLON|rule=The world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,12,pick up wood cup containing blue paint,30,False,ALLON|rule=The world seems to be based on physical inter | rooms=1
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,13,go hallway,30,False,ALLON|rule=The world seems to be based on physical inter | rooms=1 | EXPERIMENT
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,14,go art studio,30,False,ALLON|rule=I hypothesize that the world requires specifi | rooms=1 | EXPERIMENT
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,15,look around,30,False,ALLON|rule=I hypothesize that the world requires specifi | rooms=1 | EXPERIMENT
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,16,look around,30,False,ALLON|rule=I hypothesize that combining specific paint c | rooms=1 | EXPERIMENT
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,17,look around,30,False,ALLON|rule=I hypothesize that combining specific paint c | rooms=1 | EXPERIMENT
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,18,look around,30,False,ALLON|rule=I hypothesize that combining specific paint c | rooms=1 | EXPERIMENT
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,19,look around,30,False,ALLON|rule=I hypothesize that combining red and blue pai | rooms=1 | EXPERIMENT
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,20,look around,30,False,ALLON|rule=I hypothesize that combining red and blue pai | rooms=1 | EXPERIMENT
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,21,look around,30,False,ALLON|rule=I hypothesize that the key to creating violet | rooms=1 | EXPERIMENT
4ec026ba,allon_sw,chemistry-mix-paint-secondary-color,27,22,look around,30,False,ALLON|rule=I hypothesize that mixing red and blue paint  | rooms=1 | EXPERIMENT
