run_id,variant,task,variation,step,command,score,done,note
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,0,open large cupboard,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,1,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,2,pick up wood cup (containing red paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,3,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,4,pick up wood cup (containing blue paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,5,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,6,pick up wood cup (containing red paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,7,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,8,pick up wood cup (containing blue paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,9,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,10,pick up wood cup (containing red paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,11,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,12,pick up wood cup (containing blue paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,13,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,14,pick up wood cup (containing red paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,15,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,16,pick up wood cup (containing blue paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,17,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,18,pick up wood cup (containing red paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,19,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,20,pick up wood cup (containing blue paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,21,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,22,pick up wood cup (containing blue paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,23,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,24,pick up wood cup (containing red paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,25,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,26,pick up wood cup (containing red paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,27,focus on the violet paint,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,28,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,29,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,30,pick up wood cup (containing red paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,31,look around,20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,32,pick up wood cup (containing red paint),20,False,baseline
a47d0c84,baseline_sw,chemistry-mix-paint-secondary-color,27,33,look around,20,False,baseline
