run_id,variant,task,variation,step,command,score,done,note
5bde002c,aws_sw,change-the-state-of-matter-of,21,0,go kitchen,0,False,"loc=bathroom: agent, air, bathtub, glass cup, picture, sink, toilet; kitch"
5bde002c,aws_sw,change-the-state-of-matter-of,21,1,look around,0,False,"loc=bathroom: air, bathtub, glass cup, picture, sink, toilet; kitchen: age"
5bde002c,aws_sw,change-the-state-of-matter-of,21,2,focus on glass jar,0,True,"loc=bathroom: air, bathtub, glass cup, picture, sink, toilet; kitchen: age"
5bde002c,aws_sw,change-the-state-of-matter-of,22,0,go hallway,0,False,"loc=living room contains: air, book shelf, chair, couch, desk, painting, d"
5bde002c,aws_sw,change-the-state-of-matter-of,22,1,look around,0,False,"loc=living room contains: air, book shelf, chair, couch, desk, painting, d"
5bde002c,aws_sw,change-the-state-of-matter-of,22,2,focus on tin,0,False,"loc=living room contains: air, book shelf, chair, couch, desk, painting, d"
5bde002c,aws_sw,change-the-state-of-matter-of,22,3,look around,0,False,"loc=living room contains: air, book shelf, chair, couch, desk, painting, d"
5bde002c,aws_sw,change-the-state-of-matter-of,22,4,go kitchen,0,False,"loc=living room contains: air, book shelf, chair, couch, desk, painting, d"
5bde002c,aws_sw,change-the-state-of-matter-of,22,5,look around,0,False,"loc=living room contains: air, book shelf, chair, couch, desk, painting, d"
5bde002c,aws_sw,change-the-state-of-matter-of,22,6,look around,0,False,"loc=living room contains: air, book shelf, chair, couch, desk, painting, d"
5bde002c,aws_sw,change-the-state-of-matter-of,22,7,focus on tin,0,False,"loc=kitchen contains: air, agent, chair, counter, cupboard, drawer, freeze"
5bde002c,aws_sw,change-the-state-of-matter-of,22,8,look around,0,False,"loc=kitchen contains: air, agent, chair, counter, cupboard, drawer, freeze"
5bde002c,aws_sw,change-the-state-of-matter-of,22,9,look around,0,False,"loc=kitchen contains: air, agent, chair, counter, cupboard, drawer, freeze"
5bde002c,aws_sw,change-the-state-of-matter-of,22,10,look around,0,False,"loc=kitchen contains: air, agent, chair, counter, cupboard, drawer, freeze"
5bde002c,aws_sw,change-the-state-of-matter-of,22,11,open cupboard,0,False,"loc=kitchen contains: air, agent, chair, counter, cupboard, drawer, freeze"
5bde002c,aws_sw,change-the-state-of-matter-of,22,12,look around,0,False,"loc=kitchen contains: air, agent, chair, counter, cupboard, drawer, freeze"
5bde002c,aws_sw,change-the-state-of-matter-of,22,13,pick up tin cup,0,False,"loc=kitchen contains: air, agent, chair, counter, cupboard, drawer, freeze"
5bde002c,aws_sw,change-the-state-of-matter-of,22,14,focus on tin cup,0,True,"loc=kitchen contains: air, agent, chair, counter, cupboard, drawer, freeze"
5bde002c,aws_sw,change-the-state-of-matter-of,23,0,go kitchen,0,False,loc=unknown; I must find where the task-relevant objects and rooms are
5bde002c,aws_sw,change-the-state-of-matter-of,23,1,look around,0,False,loc=kitchen
