run_id,variant,task,variation,step,command,score,done,note
31938986,probe52_sw,change-the-state-of-matter-of,21,0,focus on lead,0,False,rule=The world seems to be governed by physical ru | rooms=1
31938986,probe52_sw,change-the-state-of-matter-of,21,1,\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\,0,False,rule=The world seems to be governed by physical ru | rooms=1
31938986,probe52_sw,change-the-state-of-matter-of,21,2,go kitchen,0,False,rule=The world seems to be governed by physical ru | rooms=1
31938986,probe52_sw,change-the-state-of-matter-of,21,3,look around,0,False,rule=The world seems to be governed by physical ru | rooms=1
31938986,probe52_sw,change-the-state-of-matter-of,21,4,open oven door,0,False,rule=The world seems to be governed by physical ru | rooms=2
31938986,probe52_sw,change-the-state-of-matter-of,21,5,go hallway,0,False,rule=The world seems to be governed by physical ru | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,6,go outside,0,False,rule=The world seems to be governed by physical ru | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,7,go hallway,0,False,rule=The world seems to be governed by physical ru | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,8,go outside,0,False,rule=The world seems to be governed by physical ru | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,9,go outside,0,False,rule=The world seems to be governed by physical ru | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,10,open kitchen door to hallway,0,False,rule=The world seems to be governed by physical ru | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,11,open kitchen door to outside,0,False,rule=The world seems to be governed by physical ru | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,12,open kitchen door to hallway,0,False,rule=The world seems to be governed by physical ru | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,13,go to outside,0,False,rule=I hypothesize that the 'go' command requires  | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,14,go to hallway,0,False,rule=I hypothesize that the 'go' command requires  | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,15,go bathroom,0,False,rule=I hypothesize that the 'go' command requires  | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,16,open door to hallway,0,False,rule=I hypothesize that the 'open' command is used | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,17,go to hallway,0,False,rule=I hypothesize that the 'go' command requires  | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,18,open door to hallway,0,False,rule=I hypothesize that the 'go' command requires  | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,19,go hallway,0,False,rule=I hypothesize that the 'go' command requires  | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,20,go kitchen hallway,0,False,rule=I hypothesize that the 'go' command requires  | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,21,go through door to hallway,0,False,rule=I hypothesize that the 'go' command requires  | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,22,use orange on door to hallway,0,False,rule=I hypothesize that using objects in my invent | rooms=2 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,23,look around,0,False,"rule=I hypothesize that exploring new, unvisited r | rooms=2 | EXPERIMENT"
31938986,probe52_sw,change-the-state-of-matter-of,21,24,go workshop,3,False,rule=I hypothesize that specific rooms may have sp | rooms=3 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,25,focus on lead,69,False,rule=I still believe that specific rooms may have  | rooms=3
31938986,probe52_sw,change-the-state-of-matter-of,21,26,wait1,69,False,rule=I still believe that specific rooms may have  | rooms=3
31938986,probe52_sw,change-the-state-of-matter-of,21,27,wait1,69,False,rule=I believe that specific rooms may have specif | rooms=3
31938986,probe52_sw,change-the-state-of-matter-of,21,28,wait1,69,False,rule=I believe that specific rooms may have specif | rooms=3
31938986,probe52_sw,change-the-state-of-matter-of,21,29,wait1,69,False,rule=I believe that specific rooms may have specif | rooms=3
31938986,probe52_sw,change-the-state-of-matter-of,21,30,go workshop,69,False,rule=I believe that specific rooms may have specif | rooms=3
31938986,probe52_sw,change-the-state-of-matter-of,21,31,go kitchen,69,False,rule=I believe that the workshop may have a device | rooms=3
31938986,probe52_sw,change-the-state-of-matter-of,21,32,go art studio,69,False,rule=I believe that exploring unvisited rooms can  | rooms=3 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,33,open door to art studio,69,False,rule=I believe that using specific door names with | rooms=3 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,21,34,go greenhouse,69,False,rule=I believe that using the 'go' action with a s | rooms=3 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,22,0,go hallway,0,False,rule=The environment seems to be a typical househo | rooms=1
31938986,probe52_sw,change-the-state-of-matter-of,22,1,look around,0,False,rule=The environment is a typical household settin | rooms=1
31938986,probe52_sw,change-the-state-of-matter-of,22,2,go kitchen,0,False,rule=The environment is a typical household settin | rooms=2
31938986,probe52_sw,change-the-state-of-matter-of,22,3,look around,0,False,rule=Kitchens typically have appliances that can a | rooms=2
31938986,probe52_sw,change-the-state-of-matter-of,22,4,focus on tin,0,False,rule=Kitchens typically have appliances that can a | rooms=3
31938986,probe52_sw,change-the-state-of-matter-of,22,5,go workshop,0,False,rule=The world might have specific rooms or object | rooms=3 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,22,6,go hallway,0,False,rule=The world might have specific rooms or object | rooms=3 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,22,7,go workshop,3,False,rule=The world might have specific objects or tool | rooms=3 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,22,8,focus on tin,69,False,rule=The world might have specific objects or tool | rooms=3
31938986,probe52_sw,change-the-state-of-matter-of,22,9,go workshop,69,False,rule=The world might have specific objects or tool | rooms=3
31938986,probe52_sw,change-the-state-of-matter-of,22,10,look around,69,False,rule=The world might have specific objects or tool | rooms=3
31938986,probe52_sw,change-the-state-of-matter-of,22,11,pick up battery,69,False,rule=The world might have specific objects or tool | rooms=4
31938986,probe52_sw,change-the-state-of-matter-of,22,12,use battery on tin,69,False,rule=The world might have specific objects or tool | rooms=4
31938986,probe52_sw,change-the-state-of-matter-of,22,13,wait1,69,False,rule=The world might have specific objects or tool | rooms=4
31938986,probe52_sw,change-the-state-of-matter-of,22,14,wait1,69,False,rule=The world might have specific objects or tool | rooms=4
31938986,probe52_sw,change-the-state-of-matter-of,22,15,go kitchen,69,False,rule=The world might have specific objects or tool | rooms=4 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,22,16,go hallway,69,False,rule=The world might have specific objects or tool | rooms=4 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,22,17,open kitchen,69,False,rule=The world might have specific objects or tool | rooms=4 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,22,18,go art studio,69,False,rule=The world might have specific objects or tool | rooms=4 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,22,19,go greenhouse,69,False,rule=The world might have specific objects or tool | rooms=4 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,22,20,go bedroom,69,False,rule=The world might have specific objects or tool | rooms=4 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,22,21,go bedroom,69,False,rule=The world might have specific objects or tool | rooms=4 | EXPERIMENT
31938986,probe52_sw,change-the-state-of-matter-of,22,22,go kitchen,69,False,rule=The world might have specific objects or tool | rooms=4 | EXPERIMENT
