run_id,variant,env_id,seed,step,action,reward,done,note
f4e49053,reflexion_mh,MiniHack-River-Narrow-v0,0,0,E,0.0,False,"reflection=The level starts with a body of water or lava to the east and possibly some open floor to the north, south, and west. The downstairs is not immediatel"
f4e49053,reflexion_mh,MiniHack-River-Narrow-v0,0,1,N,0.0,False,"reflection=The level has water or lava to the east, and possibly some open floor to the north, south, and west. The downstairs is not immediately visible, and mo"
f4e49053,reflexion_mh,MiniHack-River-Narrow-v0,0,2,N,-0.01,False,"reflection=The level has water or lava to the east, and possibly some open floor to the north, south, and west. The downstairs is not immediately visible. Moving"
f4e49053,reflexion_mh,MiniHack-River-Narrow-v0,0,3,N,-0.01,False,"reflection=The level has water or lava to the east, and possibly some open floor to the north, south, and west. Moving north from the starting position does not "
f4e49053,reflexion_mh,MiniHack-River-Narrow-v0,0,4,S,0.0,False,"reflection=The level has water or lava to the east, and possibly some open floor to the north, south, and west. Moving north from the starting position hits a wa"
f4e49053,reflexion_mh,MiniHack-River-Narrow-v0,0,5,S,0.0,False,"reflection=The level has water or lava to the east, and possibly some open floor to the south and west. The northern direction is bounded by a wall close to the "
f4e49053,reflexion_mh,MiniHack-River-Narrow-v0,0,6,W,0.0,False,"reflection=The level has water or lava to the east, a wall to the north, and potentially open floor to the south and west, with no immediate threats or items in "
f4e49053,reflexion_mh,MiniHack-River-Narrow-v0,0,7,S,0.0,False,"reflection=The level has water or lava to the east, a wall to the north, and potentially open floor to the south and west, with no immediate threats or items in "
f4e49053,reflexion_mh,MiniHack-River-Narrow-v0,0,8,S,0.0,False,"reflection=The level has water or lava to the east, a wall to the north, and potentially open floor to the south and west, with no immediate threats or items in "
f4e49053,reflexion_mh,MiniHack-River-Narrow-v0,0,9,S,0.0,False,"reflection=The level has water or lava to the east, a wall to the north, and potentially open floor to the south and west, with no immediate threats or items in "
f4e49053,reflexion_mh,MiniHack-River-Narrow-v0,0,10,S,0.0,False,"reflection=The level has water or lava to the east, a wall to the north, and potentially open floor to the south and west. Moving south may reveal more of the le"
f4e49053,reflexion_mh,MiniHack-River-Narrow-v0,0,11,W,0.0,False,"reflection=The level has water or lava to the east, a wall to the north, and potentially open floor to the south and west. Moving west may reveal more of the lev"
