run_id,variant,task,variation,step,command,score,done,note
57d8bf33,aws_sw,find-living-thing,225,0,go hallway,17,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,225,1,look around,17,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,225,2,focus on living thing,17,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,225,3,look around,17,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,225,4,go living room,25,False,loc=hallway
57d8bf33,aws_sw,find-living-thing,225,5,look around,25,False,loc=hallway
57d8bf33,aws_sw,find-living-thing,225,6,focus on living thing,25,False,"loc=living room: chair, couch, finger painting, orange box, table; hallway"
57d8bf33,aws_sw,find-living-thing,225,7,look around,25,False,"loc=hallway: the agent; living room: chair, couch, finger painting, orange"
57d8bf33,aws_sw,find-living-thing,225,8,focus on white pillow,25,False,"loc=hallway: nothing; living room: chair, couch, finger painting, orange b"
57d8bf33,aws_sw,find-living-thing,225,9,look around,25,False,"loc=hallway: nothing; living room: chair, couch, finger painting, orange b"
57d8bf33,aws_sw,find-living-thing,225,10,focus on white pillow,25,False,"loc=hallway: nothing; living room: chair, couch, finger painting, orange b"
57d8bf33,aws_sw,find-living-thing,225,11,look around,25,False,"loc=hallway: nothing; living room: chair, couch, finger painting, orange b"
57d8bf33,aws_sw,find-living-thing,225,12,focus on chair,0,True,"loc=hallway: nothing; living room: chair, couch, finger painting, orange b"
57d8bf33,aws_sw,find-living-thing,226,0,go outside,17,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,1,look around,17,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,2,focus on baby wolf,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,3,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,4,focus on baby wolf,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,5,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,6,go kitchen,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,7,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,8,open cupboard,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,9,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,10,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,11,focus on bowl,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,12,go living room,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,13,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,14,open fridge,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,15,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,16,focus on bowl,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,17,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,18,go living room,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,19,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,20,focus on bowl,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,21,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,22,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,23,go living room,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,24,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,25,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,26,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,27,focus on bowl,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,28,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,29,look around,67,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,226,30,go living room,67,False,loc=kitchen
57d8bf33,aws_sw,find-living-thing,226,31,look around,67,False,loc=kitchen
57d8bf33,aws_sw,find-living-thing,226,32,focus on banana,67,False,loc=kitchen
57d8bf33,aws_sw,find-living-thing,226,33,go living room,67,False,"loc=kitchen: agent, bowl; unknown: living room, yellow box, banana"
57d8bf33,aws_sw,find-living-thing,226,34,look around,67,False,"loc=kitchen: agent, bowl, orange; unknown: living room, yellow box, banana"
57d8bf33,aws_sw,find-living-thing,227,0,go kitchen,17,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,227,1,look around,17,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,227,2,focus on bowl,0,True,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,0,focus on living thing,8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,1,look around,8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,2,look around,8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,3,focus on living thing,8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,4,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,5,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,6,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,7,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,8,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,9,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,10,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,11,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,12,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,13,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,14,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""focus on orange""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,15,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,16,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,17,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,18,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,19,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,20,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,21,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,22,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,23,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""focus on orange""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
57d8bf33,aws_sw,find-living-thing,228,24,"{""locations"": {""kitchen"": {""agent"", ""orange""}}, ""command"": ""look around""}",8,False,loc=unknown; I must find where the task-relevant objects and rooms are
