run_id,variant,task,variation,step,command,score,done,note
debcecff,allon_sw,chemistry-mix,24,0,go kitchen,25,False,"ALLON|rule=doors can be used to move between rooms, and  | rooms=1"
debcecff,allon_sw,chemistry-mix,24,1,look around,25,False,"ALLON|rule=doors can be used to move between rooms, and  | rooms=1"
debcecff,allon_sw,chemistry-mix,24,2,read recipe titled instructions to make sugar water,25,False,"ALLON|rule=doors can be used to move between rooms, and  | rooms=2"
debcecff,allon_sw,chemistry-mix,24,3,look around,25,False,"ALLON|rule=doors can be used to move between rooms, and  | rooms=2"
debcecff,allon_sw,chemistry-mix,24,4,read recipe titled instructions to make sugar water,25,False,ALLON|rule=kitchens often have recipes and ingredients f | rooms=2
debcecff,allon_sw,chemistry-mix,24,5,pick up recipe,25,False,ALLON|rule=kitchens often have recipes and ingredients f | rooms=2
debcecff,allon_sw,chemistry-mix,24,6,read instructions to make sugar water,33,False,ALLON|rule=kitchens often have recipes and ingredients f | rooms=2
debcecff,allon_sw,chemistry-mix,24,7,go kitchen,33,False,"ALLON|rule=kitchens often have ingredients for cooking,  | rooms=2"
debcecff,allon_sw,chemistry-mix,24,8,open door to?,33,False,"ALLON|rule=kitchens often have ingredients for cooking,  | rooms=2"
debcecff,allon_sw,chemistry-mix,24,9,open door to kitchen,33,False,"ALLON|rule=kitchens often have ingredients for cooking,  | rooms=2"
debcecff,allon_sw,chemistry-mix,24,10,go ?,33,False,"ALLON|rule=kitchens often have ingredients for cooking,  | rooms=2"
debcecff,allon_sw,chemistry-mix,24,11,go?,33,False,"ALLON|rule=kitchens often have ingredients for cooking,  | rooms=2"
debcecff,allon_sw,chemistry-mix,24,12,go ?,33,False,"ALLON|rule=kitchens often have ingredients for cooking,  | rooms=2"
debcecff,allon_sw,chemistry-mix,24,13,go bathroom,33,False,"ALLON|rule=kitchens often have ingredients for cooking,  | rooms=2 | EXPERIMENT"
debcecff,allon_sw,chemistry-mix,24,14,go kitchen,33,False,"ALLON|rule=kitchens often have ingredients for cooking,  | rooms=2 | EXPERIMENT"
debcecff,allon_sw,chemistry-mix,24,15,go ?,33,False,"ALLON|rule=kitchens often have ingredients for cooking,  | rooms=2 | EXPERIMENT"
debcecff,allon_sw,chemistry-mix,24,16,go bathroom,33,False,"ALLON|rule=kitchens often have ingredients for cooking,  | rooms=2 | EXPERIMENT"
debcecff,allon_sw,chemistry-mix,24,17,look around,33,False,"ALLON|rule=kitchens often have ingredients for cooking,  | rooms=2 | EXPERIMENT"
debcecff,allon_sw,chemistry-mix,24,18,look around,33,False,ALLON|rule=kitchens often have sinks that can provide wa | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,24,19,look around,33,False,ALLON|rule=kitchens often have sinks that can be activat | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,24,20,look around,33,False,ALLON|rule=kitchens often have containers and ingredient | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,24,21,pick up glass cup,33,False,ALLON|rule=kitchens often have containers and ingredient | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,24,22,look around,33,False,ALLON|rule=kitchens often have containers and ingredient | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,24,23,look around,33,False,ALLON|rule=kitchens often have containers and ingredient | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,24,24,look around,33,False,ALLON|rule=kitchens often have containers and ingredient | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,24,25,look around,33,False,"ALLON|rule=kitchens often have functional water sources, | rooms=2 | EXPERIMENT"
debcecff,allon_sw,chemistry-mix,24,26,look around,33,False,"ALLON|rule=kitchens often have functional water sources, | rooms=2 | EXPERIMENT"
debcecff,allon_sw,chemistry-mix,24,27,look around,33,False,"ALLON|rule=kitchens often have functional water sources, | rooms=2 | EXPERIMENT"
debcecff,allon_sw,chemistry-mix,24,28,look around,33,False,"ALLON|rule=kitchens often have functional water sources, | rooms=2 | EXPERIMENT"
debcecff,allon_sw,chemistry-mix,24,29,look around,33,False,ALLON|rule=kitchens often have ingredients and tools for | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,24,30,look around,33,False,ALLON|rule=kitchens often have ingredients and tools for | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,24,31,look around,33,False,ALLON|rule=kitchens often have ingredients and tools for | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,24,32,look around,33,False,ALLON|rule=kitchens often have ingredients and tools for | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,24,33,look around,33,False,ALLON|rule=kitchens often have ingredients and tools for | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,24,34,look around,33,False,ALLON|rule=kitchens often have ingredients and tools for | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,25,0,go hallway,7,False,ALLON|rule=the doors can be used to move between locatio | rooms=1
debcecff,allon_sw,chemistry-mix,25,1,go kitchen,29,False,ALLON|rule=the doors can be used to move between locatio | rooms=1
debcecff,allon_sw,chemistry-mix,25,2,look around,29,False,ALLON|rule=the kitchen likely contains relevant ingredie | rooms=1
debcecff,allon_sw,chemistry-mix,25,3,read instructions to make peanut butter with banana sandwich,36,False,ALLON|rule=the kitchen contains relevant ingredients and | rooms=2
debcecff,allon_sw,chemistry-mix,25,4,look around,36,False,ALLON|rule=the kitchen contains relevant ingredients and | rooms=2
debcecff,allon_sw,chemistry-mix,25,5,pick up peanut,36,False,ALLON|rule=the kitchen contains relevant ingredients and | rooms=2
debcecff,allon_sw,chemistry-mix,25,6,go hallway,36,False,ALLON|rule=the kitchen contains relevant ingredients and | rooms=2
debcecff,allon_sw,chemistry-mix,25,7,go kitchen,36,False,ALLON|rule=the kitchen is likely to contain the necessar | rooms=2
debcecff,allon_sw,chemistry-mix,25,8,read instructions to make peanut butter with banana sandwich,36,False,ALLON|rule=the kitchen is likely to contain the necessar | rooms=2
debcecff,allon_sw,chemistry-mix,25,9,go hallway,36,False,ALLON|rule=the kitchen is likely to contain the necessar | rooms=2
debcecff,allon_sw,chemistry-mix,25,10,go greenhouse,36,False,ALLON|rule=the necessary ingredients and tools for creat | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,25,11,go outside,36,False,ALLON|rule=the necessary ingredients and tools for creat | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,25,12,go kitchen,36,False,ALLON|rule=the necessary ingredients and tools for creat | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,25,13,go?,36,False,ALLON|rule=the necessary ingredients and tools for creat | rooms=2 | EXPERIMENT
debcecff,allon_sw,chemistry-mix,25,14,use peanut on ?,36,False,ALLON|rule=the necessary ingredients and tools for creat | rooms=2 | EXPERIMENT
