run_id,variant,seed,step,command,reward,score,max_score,won,note
fb916e0f,baseline_tw,75,0,look,0.0,0,1,False,
fb916e0f,baseline_tw,75,1,unlock box with latchkey,0.0,0,1,False,
fb916e0f,baseline_tw,75,2,open box,0.0,0,1,False,
fb916e0f,baseline_tw,75,3,examine glass,0.0,0,1,False,
fb916e0f,baseline_tw,75,4,take glass from box,0.0,0,1,False,
fb916e0f,baseline_tw,75,5,go north,0.0,0,1,False,
fb916e0f,baseline_tw,75,6,go south,0.0,0,1,False,
fb916e0f,baseline_tw,75,7,examine board,0.0,0,1,False,
fb916e0f,baseline_tw,75,8,put glass on board,1.0,1,1,True,
fb916e0f,baseline_tw,76,0,look,0.0,0,1,False,
fb916e0f,baseline_tw,76,1,drop loaf of bread,0.0,0,1,False,
fb916e0f,baseline_tw,76,2,examine loaf of bread,0.0,0,1,False,
fb916e0f,baseline_tw,76,3,take loaf of bread,0.0,0,1,False,
fb916e0f,baseline_tw,76,4,go east,0.0,0,1,False,
fb916e0f,baseline_tw,76,5,put loaf of bread on mantelpiece,0.0,0,1,False,
fb916e0f,baseline_tw,76,6,examine mantelpiece,0.0,0,1,False,
fb916e0f,baseline_tw,76,7,go west,0.0,0,1,False,
fb916e0f,baseline_tw,76,8,take keycard from desk,0.0,0,1,False,
fb916e0f,baseline_tw,76,9,unlock locker with keycard,0.0,0,1,False,
fb916e0f,baseline_tw,76,10,examine locker,0.0,0,1,False,
fb916e0f,baseline_tw,76,11,open locker,0.0,0,1,False,
fb916e0f,baseline_tw,76,12,examine bug,0.0,0,1,False,
fb916e0f,baseline_tw,76,13,go east,0.0,0,1,False,
fb916e0f,baseline_tw,76,14,examine loaf of bread,0.0,0,1,False,
fb916e0f,baseline_tw,76,15,take loaf of bread from mantelpiece,0.0,0,1,False,
fb916e0f,baseline_tw,76,16,eat loaf of bread,0.0,0,1,False,
fb916e0f,baseline_tw,76,17,examine keycard,0.0,0,1,False,
fb916e0f,baseline_tw,76,18,go west,0.0,0,1,False,
fb916e0f,baseline_tw,76,19,take bug from locker,1.0,1,1,True,
fb916e0f,baseline_tw,77,0,examine Henderson's limited edition latchkey,0.0,0,1,False,
fb916e0f,baseline_tw,77,1,take Henderson's limited edition latchkey from rack,0.0,0,1,False,
fb916e0f,baseline_tw,77,2,unlock Henderson's limited edition locker with Henderson's limited edition latchkey,0.0,0,1,False,
fb916e0f,baseline_tw,77,3,open Henderson's limited edition locker,0.0,0,1,False,
fb916e0f,baseline_tw,77,4,take shoe from Henderson's limited edition locker,1.0,1,1,True,
fb916e0f,baseline_tw,78,0,put gummy bear on counter,0.0,0,1,False,
fb916e0f,baseline_tw,78,1,examine counter,0.0,0,1,False,
fb916e0f,baseline_tw,78,2,take gummy bear from counter,0.0,0,1,False,
fb916e0f,baseline_tw,78,3,eat gummy bear,0.0,0,1,False,
fb916e0f,baseline_tw,78,4,look,0.0,0,1,False,
fb916e0f,baseline_tw,78,5,examine counter,0.0,0,1,False,
fb916e0f,baseline_tw,78,6,examine counter,0.0,0,1,False,
fb916e0f,baseline_tw,78,7,go south,0.0,0,1,False,
fb916e0f,baseline_tw,78,8,take formless keycard,0.0,0,1,False,
fb916e0f,baseline_tw,78,9,examine formless keycard,0.0,0,1,False,
fb916e0f,baseline_tw,78,10,examine broom,0.0,0,1,False,
fb916e0f,baseline_tw,78,11,drop formless keycard,0.0,0,1,False,
fb916e0f,baseline_tw,78,12,go east,0.0,0,1,False,
fb916e0f,baseline_tw,78,13,go west,0.0,0,1,False,
fb916e0f,baseline_tw,78,14,take broom,0.0,0,1,False,
fb916e0f,baseline_tw,78,15,look,0.0,0,1,False,
fb916e0f,baseline_tw,78,16,drop broom,0.0,0,1,False,
fb916e0f,baseline_tw,78,17,examine broom,0.0,0,1,False,
fb916e0f,baseline_tw,78,18,go north,0.0,0,1,False,
fb916e0f,baseline_tw,78,19,go south,0.0,0,1,False,
fb916e0f,baseline_tw,78,20,go east,0.0,0,1,False,
fb916e0f,baseline_tw,78,21,examine formless box,0.0,0,1,False,
fb916e0f,baseline_tw,78,22,look,0.0,0,1,False,
fb916e0f,baseline_tw,78,23,examine pan,0.0,0,1,False,
fb916e0f,baseline_tw,78,24,go west,0.0,0,1,False,
fb916e0f,baseline_tw,78,25,go north,0.0,0,1,False,
fb916e0f,baseline_tw,78,26,inventory,0.0,0,1,False,
fb916e0f,baseline_tw,78,27,examine counter,0.0,0,1,False,
fb916e0f,baseline_tw,78,28,go south,0.0,0,1,False,
fb916e0f,baseline_tw,78,29,look,0.0,0,1,False,
fb916e0f,baseline_tw,79,0,look,0.0,0,1,False,
fb916e0f,baseline_tw,79,1,go east,0.0,0,1,False,
fb916e0f,baseline_tw,79,2,go west,0.0,0,1,False,
fb916e0f,baseline_tw,79,3,open portal,0.0,0,1,False,
fb916e0f,baseline_tw,79,4,examine Canadian limited edition passkey,0.0,0,1,False,
fb916e0f,baseline_tw,79,5,drop Canadian limited edition passkey,0.0,0,1,False,
fb916e0f,baseline_tw,79,6,take Canadian limited edition passkey,0.0,0,1,False,
fb916e0f,baseline_tw,79,7,look,0.0,0,1,False,
fb916e0f,baseline_tw,79,8,go east,0.0,0,1,False,
fb916e0f,baseline_tw,79,9,examine board,0.0,0,1,False,
fb916e0f,baseline_tw,79,10,take bug from board,0.0,0,1,False,
fb916e0f,baseline_tw,79,11,examine bug,0.0,0,1,False,
fb916e0f,baseline_tw,79,12,examine Canadian limited edition passkey,0.0,0,1,False,
fb916e0f,baseline_tw,79,13,go west,0.0,0,1,False,
fb916e0f,baseline_tw,79,14,examine portal,0.0,0,1,False,
fb916e0f,baseline_tw,79,15,go east,0.0,0,1,False,
fb916e0f,baseline_tw,79,16,examine dresser,0.0,0,1,False,
fb916e0f,baseline_tw,79,17,put Canadian limited edition passkey on board,0.0,0,1,False,
fb916e0f,baseline_tw,79,18,drop bug,0.0,0,1,False,
fb916e0f,baseline_tw,79,19,examine bug,0.0,0,1,False,
fb916e0f,baseline_tw,79,20,go west,0.0,0,1,False,
fb916e0f,baseline_tw,79,21,close portal,0.0,0,1,False,
fb916e0f,baseline_tw,79,22,open portal,0.0,0,1,False,
fb916e0f,baseline_tw,79,23,examine portal,0.0,0,1,False,
fb916e0f,baseline_tw,79,24,go east,0.0,0,1,False,
fb916e0f,baseline_tw,79,25,take Canadian limited edition passkey from board,0.0,0,1,False,
fb916e0f,baseline_tw,79,26,examine Canadian limited edition passkey,0.0,0,1,False,
fb916e0f,baseline_tw,79,27,look,0.0,0,1,False,
fb916e0f,baseline_tw,79,28,go west,0.0,0,1,False,
fb916e0f,baseline_tw,79,29,drop Canadian limited edition passkey,0.0,0,1,False,
fb916e0f,baseline_tw,80,0,look,0.0,0,1,False,
fb916e0f,baseline_tw,80,1,go south,0.0,0,1,False,
fb916e0f,baseline_tw,80,2,take legume,0.0,0,1,False,
